x,y,vx,vy,ang,angVel,t
8.267,7.45,0.0,0.0,3.141592653589793,0.0,0.0
6.954965920054415,4.611588956272325,-3.403002919548084,-3.131967288787617,2.820185156585481,-0.5147858461903068,1.0889941684748834
5.392448723896548,4.535705516584237,-0.4244073644334497,-0.2362609449135729,2.7162434815098506,0.0052087627546291,1.7727251885392021
4.786363650230758,4.115755916913151,-0.43257726422572,-0.7586899168325628,2.7195692923380688,-0.0756639793164603,2.311510592583672
6.1186168169584745,4.662568359819438,1.1627990696708703,-0.5304535840626234,2.722103994515535,0.0062493459818468,3.340326176230298
5.847412074726177,3.494070339171621,-1.8397087744250933,0.0385143304230111,2.733689166039176,-0.0280893858594641,4.166719587025718
5.426457969029554,4.615064216826383,-1.7449225156393655,-0.685332524736837,2.7167848524447327,-0.1075618143676384,4.99728962158833
5.647301752687171,3.46935484285733,-1.812610871271091,0.1921378005321466,2.701121594542,-0.1480210722150433,5.967100766893909
5.56336429729197,4.682831543931019,-8.841416781585599,0.7633603941077605,2.6838273553993286,-0.7309541536630122,6.6679176412330365
5.178238890074946,3.5140612619983047,-4.829426636947052,0.4887332785371139,2.6595919256830576,-0.4289285348646219,7.221212888519949
4.613243753386781,4.541928326857352,-4.051667859382494,-2.044037756984189,2.586656397174634,-0.4859065582664181,7.855854144581651
2.843,2.458,0.0,0.0,2.3210825054212965,0.0,8.868905420477732
