x,y,vx,vy,ang,angVel,t
4.168,5.046,0.0,0.0,3.031198770483229,0.0,0.0
4.290970923951359,6.509274118308994,2.6011900180893086,1.5255576490575016,3.050860359442397,0.07005500531712927,0.8099028348691594
8.267,7.45,0.0,0.0,3.280182290321623,0.0,2.162196341819013
