x,y,vx,vy,ang,angVel,t
8.267,4.122,0.0,0.0,3.141592653589793,0.0,0.0
5.664693049670122,4.57885262003063,-3.9528062334644667,-1.2126603194109278,2.8011724214416023,-0.5979567898785558,1.0091383019821907
5.166996564984059,3.567631685047853,-1.4322135785318333,-2.6450276239172594,2.6777775142244957,-0.08776042875163767,1.343107489583585
4.148111068804449,4.189218857966022,-1.4155956805236876,-1.754668099929285,2.6731493759148592,-0.06690143967320865,2.253295431448847
4.148229903331981,4.189388944466049,-1.4180296108530397,-1.7567373714652044,2.673148286687718,-0.06692114763884584,3.890244691169041
4.147291641334338,4.188057767648713,-1.403347320175927,-1.7452909622852628,2.6731551289186446,-0.0668020828791958,5.521483149769584
4.153531091733912,4.19649621997494,-1.4893229196827462,-1.8043728238802754,2.673072965742613,-0.06761845122739418,7.189513792087263
4.113197374332911,4.138021869523617,-1.1611584570724494,-1.6378439463334202,2.6733030076013473,-0.067141235806478,8.735964445874242
4.301935140822701,4.346207215573917,-2.545179106467696,-1.924574225603289,2.6724530940527242,-0.044573653523026086,10.725329038733898
3.9864637262638047,3.387491200856974,-0.14365996756217114,-3.9929817811275696,2.62932762787278,-0.3369277878823028,11.021209513082677
4.809890145853871,2.6862768599270277,-2.9979160848056177,-2.4675150121757814,2.5365718351802777,-0.5191589233910269,11.80079140586718
2.843,2.458,0.0,0.0,2.3210825054212965,0.0,12.671784165314925
