x,y,vx,vy,ang,angVel,t
0.722,6.592,0.0,0.0,4.146,0.0,0.0
4.1346161414909215,5.4609327367470115,3.9758771405936972,-3.087957593622143,3.7896930118939522,-0.5292776949551646,1.1630774788255318
4.902894403918999,3.468208180566288,-3.3405963138473824,-2.723645636169917,3.743253897162953,0.25606831359652377,1.8388108255437232
2.953218635847462,2.535974826733466,-0.7348741158101866,0.7212700655318947,3.8106525843671895,0.020154800460278784,2.6685202444337817
4.05264455551105,2.8225440221677527,1.9045334263915141,2.1390722322106064,3.8111569600560116,-0.09684146857184592,3.4361397789251917
4.92619354783785,4.471220411019874,-1.6839167029464936,2.643691134085449,3.8010410258593823,-0.06711475330954333,4.072672247214805
3.284643513868712,5.712431635874659,-1.1460079367240548,-0.7859838855612551,3.8006748223029123,-0.005663057550973481,4.900791011630469
3.8536244449910906,5.655329581714643,0.029594906203578176,-0.6189702745984529,3.799642029963897,-0.011574702635504327,5.7779471330039485
3.71646021062858,5.239275178430936,-0.9237005460422137,-1.381467360728547,3.8017684411408297,0.02476190728396857,6.095938627789237
4.600918444075791,3.8764331999737704,5.073099148690961,-1.4710980608181186,3.6988710652954464,-0.4696055709886778,6.7553767887031215
7.0013120847186165,4.216586014319971,3.333284441331879,-3.901657630652736,3.49690098780648,-0.5283964019534264,7.327977316045795
8.267,0.732,0.0,0.0,1.6434370325395427,0.0,8.510016284360935
