x,y,vx,vy,ang,angVel,t
2.843,2.458,0.0,0.0,2.3210825054212965,0.0,0.0
4.386230746658853,2.6606176684233587,2.2171319701128045,2.479192435978073,2.453303564940697,0.41170202579245097,0.7875000716227974
4.03717283396931,4.013601489428891,1.2319631800095021,1.645974634218971,2.5196965735083836,-0.08740609037544846,1.380248778856033
4.912124597314824,3.9522128446221094,-0.7758875318023386,2.267333175924174,2.4821429879055787,0.017319018805988323,2.2290405773202058
4.053018479626579,4.002834594747457,3.049464563216397,2.522489035622391,2.517584297381046,0.3181744525692594,3.7016978935655716
5.045476012969006,4.007674697099912,-0.8148786431177699,2.6455834463129753,2.514370867848019,0.021133216356746774,4.467309434949529
4.079033274682597,4.101206077487979,2.2823101556948777,2.614720578648166,2.5355419799973147,0.19732915288772368,5.6659286678497915
5.210003927447413,4.450297270148768,-1.1986504898962094,1.8962918370120583,2.5180582906573252,-0.09824840451964194,6.443926821430114
4.388423073813465,4.161222496028805,2.413409374313914,0.9782583594818883,2.5105268981076088,0.05549180356909814,7.873319953789327
5.309053076958297,3.4568453989559718,1.2527960389296187,2.392189245332539,2.5691385099634942,0.45218802642362677,8.702469720165906
4.74140359735395,4.2956015786120965,3.9528062334644667,1.2126603194109278,2.6615027375694877,0.5979567898785558,9.660566971462545
8.267,4.122,0.0,0.0,2.886989281132492,0.0,10.842189431382275
