x,y,vx,vy,ang,angVel,t
4.168,5.046,0.0,0.0,3.031198770483229,0.0,0.0
4.79337237004826,3.985768971626297,2.036902208639088,-0.18079476568873434,3.0312370509897133,6.93220102040277e-05,0.7779849266799738
4.088184388745904,4.889950966086178,0.09924116992744685,1.4250080118145652,3.031255926409364,-1.8532803068293432e-05,1.856938555339045
4.607433227778124,4.090540430382192,1.9922304611784354,-0.5086148805799338,3.0312537286258925,-2.4168018652364483e-05,2.7541211259389256
5.363306672389871,4.818236253585579,0.5133877104985147,-1.9782170843277531,3.0312313066378005,-0.00011188796320659685,3.6918553882950653
4.733351024263681,4.003977700958857,2.069959182380709,-0.26316869730801506,3.030961924621685,-0.0012223572125553235,4.619328982612876
5.3465131457106665,4.87164402609167,0.9520705703391552,-1.8593177476521454,3.0304837491915593,-0.0019148710911838808,5.5651305531380455
4.732914836971089,3.995291368776964,2.030433967275792,-0.29158275558269764,3.030113779101056,-0.0005023788101715006,6.503333105919276
5.340636023895502,4.7935892300058915,0.5808504387325886,-2.130787691392182,3.0312211838422556,0.007473087668174741,7.522669914200691
4.901313948662954,3.9150591729443827,2.8877810392098726,-0.2715361690139944,3.041146789169105,0.04055218752603001,8.397034511370583
6.388462747090433,4.451201672631806,2.794948386213675,-2.9415485089353006,3.067571223083031,0.07527328749366972,8.957773463280802
8.267,0.732,0.0,0.0,1.9044233759684857,0.0,10.25842733094137
