x,y,vx,vy,ang,angVel,t
2.549254255686405,6.869148353456072,0.0,0.0,3.632022037617383,0.0,0.0
3.659476117103236,6.309707241910632,1.2326656394453,-2.362609142270162,3.5760665453282963,-0.202317155767578,0.7082564922619279
4.568567026194145,4.87673343605547,2.7734976887519265,-2.619414483821263,3.472089147172688,-0.238407190857171,1.166964072034773
6.1248073959938365,3.6132511556240368,2.3112480739599395,-1.592193117616847,2.691833040519953,-0.3165021303245222,1.6789644354448903
8.267,2.411,0.0,0.0,2.637149794107512,0.0,2.6883746734255807
