x,y,vx,vy,ang,angVel,t
1.52,2.655,0.0,0.0,3.141,0.0,0.0
3.8348374465673647,2.402010041718622,3.865116394903413,1.7844727390135071,3.1411591507678174,0.00033951016843192336,0.9408990509098686
4.2857494327317385,3.627613044512261,0.23171978073081378,0.1208321926587935,3.1412423915040177,-4.568351430241661e-05,1.6039674683068372
4.719148448051984,1.453123526535939,1.1761879754991968,-0.09720929685362925,3.141232642614615,-8.574488543842092e-05,2.8308967303108803
3.8907929192685886,3.207579461678364,1.3329064299956226,2.5295485549297045,3.141221559845312,-0.00016724202423726807,3.9021906966257185
5.043405126133705,2.78766104957196,1.3957217452946324,1.7638084597760186,3.1412101739967615,-0.0001741980465876865,4.6702871499286065
4.103795408726525,3.53407787090379,4.976287267639798,6.285554988851598,3.1412099983187862,-0.0006207611082357118,5.601314860508987
5.069976747995677,2.8212917682404783,1.918405220231335,2.4329517817425277,3.141206877006537,-0.00023334170347526166,6.471044559655478
4.1663205735060505,3.6058716460542946,1.2799888830151522,1.195603243933967,3.1412029190956567,-0.00011280214155950619,7.412496994654438
5.07410208327286,3.517359016429653,0.1240912839299828,3.899569104399838,3.141215747999587,0.00018058473859747427,8.11795882199006
4.277290156677078,4.08671678291323,3.6605779691960545,2.6088755560740338,3.1412652651460853,0.00035225921208031355,9.068618099127468
8.267,5.77,0.0,0.0,3.4279963515009735,0.0,10.376421731211465
