x,y,vx,vy,ang,angVel,t
0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5458740300317055,0.10633909675942321,0.0,1.0,0.0,0.0,0.8531307285769714
-0.20558892040155147,0.4324456601549876,1.0,0.0,0.0,0.0,1.3419504842295606
-0.007089273117294889,0.4040885676858081,0.0,0.0,0.0,0.0,1.706391053103261
0.021267819351884626,0.19141037416696172,0.0,-1.0,0.0,0.0,2.0842490772216458
0.007089273117294861,-0.007089273117294792,0.0,0.0,0.0,0.0,2.448689646095346
0.9003376858964494,-0.0638034580556538,0.0,0.0,0.0,0.0,3.540018140960911
1.042123148242347,0.12051764299401302,1.0,0.0,0.0,0.0,4.05549136310051
1.268979887995783,-0.24812455910532072,0.0,-1.0,0.0,0.0,4.566992426767362
1.042123148242347,-0.4608027526241669,-1.0,0.0,0.0,0.0,4.958019414839614
0.8294449547235007,-0.24812455910532072,0.0,0.0,0.0,0.0,5.490533193714673
0.10633909675942316,-0.19141037416696172,0.0,0.0,0.0,0.0,6.472440085406601
0.07798200429024366,-0.4608027526241669,0.0,-1.0,0.0,0.0,6.901610562008118
-0.1630532816977822,-0.6309453074392439,-1.0,0.0,0.0,0.0,7.3055713379280665
-0.5316954837971158,-0.3473743827474489,0.0,1.0,0.0,0.0,7.817072401594919
0.0,0.0,0.0,0.0,0.0,0.0,8.65905061492914
