x,y,vx,vy,ang,angVel,t
8.267,0.732,0.0,0.0,3.141592653589793,0.0,0.0
8.917000000000009,2.152521392872712,0.0,3.200448826597337,5.333348723217281,0.0,0.7732060896030418
8.267,4.122,0.0,0.0,5.333348723217281,0.0,1.6763143345272171
